MpCodigo;Divipola;Departamento;Municipio;Estimación Inseguridad Alimentaria Moderada-Grave;IRCA;Suficiencia de vías;Cantidad tipo de cultivos;temperature_2m_mean_c;NDVI;Pob rural;Cereales;Cultivos para condimentos, bebidas medicinales y aromáticas;Cultivos tropicales tradicionales;Frutales;Hortalizas;Leguminosas;Oleaginosas;Raíces y tubérculos;NDVI;EVI;NDMI;NDWI;MSI;BSI;NDBI;Zscore_NDVI;KPI;KPI_Quintile;Cluster
15632;15632;Boyacá;Saboyá;0.159461614;5.7;26.51691144;5;13.12903226;0.735320507;0.899105299;213.24;0;0;5581.5;597.35;236.92;0;75100;0.511781478;0.266394195;-0.659139041;0.592970977;-0.219285099;-0.266394195;0.899105299;2.059288026;0.328;Bajo;1
15638;15638;Boyacá;Sáchica;0.240822066;11;27.41203694;1;16.5516129;0.388471421;0.502359975;0;0;0;0;15985;0;0;0;0.218814521;-0.0814951;-0.42184339;1.221696849;0.111474499;0.0814951;0.502359975;1.563879612;0.005;Muy Bajo;1
15646;15646;Boyacá;Samacá;0.270568239;1.9;20.53754897;5;13.01290323;0.578201003;0.57728934;301.79;0;0;40;28264.9;143.41;0;25920;0.350076049;0.136876691;-0.555681273;0.796394168;-0.088509291;-0.136876691;0.57728934;1.431493097;0.143;Muy Bajo;1
15660;15660;Boyacá;San Eduardo;0.234809919;37.4;15.38216481;6;15.97419355;0.752431263;0.524096386;5.03;0;6003.89;382.5;132;30.77;0;115;0.539241423;0.254387954;-0.670219123;0.606878549;-0.21327894;-0.254387954;0.524096386;1.279034312;0.675;Alto;2
15664;15664;Boyacá;San José De Pare;0.228838178;8;33.71625916;7;17.83225806;0.75479151;0.772849741;18;0;437121.01;1164.04;100;0.9;1.2;42;0.48301492;0.239866858;-0.686871501;0.630045621;-0.193307162;-0.239866858;0.772849741;1.252219;0.577;Medio;1
15667;15667;Boyacá;San Luis De Gaceno;0.22378914;2.3;12.00505793;4;24.10645161;0.739276703;0.532499526;39.15;0;6980.56;800.5;0;0;0;240;0.556317349;0.195202343;-0.662053377;0.687425792;-0.160093959;-0.195202343;0.532499526;0.730602336;0.418;Medio;3
15673;15673;Boyacá;San Mateo;0.129536122;24.7;23.36866844;6;15.02258065;0.735201049;0.609269581;1088;0;1355.6;2299.61;796;171.9;0;80;0.482588988;0.19451636;-0.670338829;0.691248009;-0.148592003;-0.19451636;0.609269581;1.319297028;0.449;Medio;2
15676;15676;Boyacá;San Miguel De Sema;0.104035685;4.4;33.1876547;5;13.1;0.748834451;0.833171048;67.66;0;0;200;480;109.21;0;7086;0.534827259;0.290259921;-0.670216751;0.564309328;-0.243967665;-0.290259921;0.833171048;1.57108023;0.272;Bajo;1
15681;15681;Boyacá;San Pablo De Borbur;0.25042714;3.4;17.29078743;5;20.29677419;0.780845106;0.858809629;98.4;0;7496.75;1065;0;97.93;0;810;0.617050368;0.29447595;-0.680362267;0.549257185;-0.260409003;-0.29447595;0.858809629;0.776186979;0.812;Muy Alto;3
15686;15686;Boyacá;Santana;0.207531087;6.6;21.69742501;5;19.17741935;0.744864304;0.639042594;63;0;282874.28;881;0;73;0;1800;0.465768255;0.211642258;-0.680599317;0.674407672;-0.16699151;-0.211642258;0.639042594;1.197341759;0.393;Bajo;1
15690;15690;Boyacá;Santa María;0.286085198;5;13.54070136;6;21.81935484;0.769443525;0.392;60;0;2047.07;1269.4;15.2;32;0;182;0.582775481;0.252186431;-0.683139959;0.60827724;-0.215590588;-0.252186431;0.392;0.783060547;0.486;Medio;2
15693;15693;Boyacá;Santa Rosa De Viterbo;0.243243586;9.2;23.38022611;5;11.99032258;0.685740546;0.376893377;36.85;0;0;17;2182.58;66.71;0;1975.48;0.447240788;0.196635234;-0.640629659;0.699093173;-0.145544856;-0.196635234;0.376893377;1.864224422;0.062;Muy Bajo;1
15696;15696;Boyacá;Santa Sofía;0.240134851;1.6;34.03373955;6;14.33548387;0.68384251;0.652460984;31.32;0;6907.59;40;11056;10.82;0;1030;0.42821404;0.189062926;-0.622670946;0.699668413;-0.142210406;-0.189062926;0.652460984;1.656871574;0.179;Muy Bajo;1
15720;15720;Boyacá;Sativanorte;0.180876442;1.1;26.43324925;6;11.91935484;0.573873023;0.658749394;39.75;0;828;12.5;142.5;16.03;0;1207.5;0.321854437;0.039212477;-0.559555629;0.960301867;0.00138736;-0.039212477;0.658749394;1.677159049;0.109;Muy Bajo;1
15723;15723;Boyacá;Sativasur;0.016586754;7.9;26.28677705;4;12.91935484;0.585327988;0.692007797;30.46;0;0;17.71;0;13.22;0;270;0.323799086;0.052919292;-0.561452096;0.930241465;-0.010892254;-0.052919292;0.692007797;1.652821197;0.045;Muy Bajo;1
15740;15740;Boyacá;Siachoque;0.271875039;6.2;25.96941662;5;10.3516129;0.623116436;0.807139747;1871.03;0;0;126;13775;364.77;0;168832;0.433264965;0.117077439;-0.606646242;0.8261602;-0.067431829;-0.117077439;0.807139747;1.899405556;0.239;Bajo;1
15753;15753;Boyacá;Soatá;0.154627849;1.2;16.4990957;6;15.94193548;0.652649229;0.267234869;95.61;0;1244.6;1789.8;1840.17;144.36;0;455.64;0.381060507;0.107825255;-0.610713627;0.832466927;-0.066483634;-0.107825255;0.267234869;1.352461268;0.05;Muy Bajo;1
15755;15755;Boyacá;Socotá;0.294631715;2.4;14.79216199;6;9.774193548;0.666126889;0.770228701;780.37;0;4365;30;1100;113.21;0;10660;0.384367633;0.123212394;-0.637702498;0.829645058;-0.081767027;-0.123212394;0.770228701;1.807964199;0.42;Medio;1
15757;15757;Boyacá;Socha;0.23798224;23.7;15.16248055;7;12.46129032;0.573463575;0.445128448;11.53;8;4;14;138.5;4.69;0;360;0.316410197;0.021702581;-0.567355783;1.005686328;0.015556566;-0.021702581;0.445128448;1.584145521;0.246;Bajo;1
15759;15759;Boyacá;Sogamoso;0.216104877;0.3;21.88465135;6;7.05483871;0.594448889;0.111107887;48.1;13.5;0;111;2656;60.33;0;9548;0.377151165;0.101781472;-0.587677814;0.856825015;-0.051215896;-0.101781472;0.111107887;1.662805044;0.008;Muy Bajo;1
15761;15761;Boyacá;Somondoco;0.121998443;0;28.77996297;6;15.7483871;0.723841076;0.743959732;63;0;790.04;207.5;1010;85.12;0;1800;0.509053386;0.211281126;-0.652811493;0.6607968;-0.164270456;-0.211281126;0.743959732;0.867158347;0.409;Medio;1
15762;15762;Boyacá;Sora;0.186369224;24.5;44.17604947;4;11.55483871;0.536467231;0.810094637;14.48;0;0;0;6126;70.1;0;5000;0.349756301;0.052807676;-0.525017565;0.946020856;-0.01418058;-0.052807676;0.810094637;1.335692692;0.155;Muy Bajo;1
15763;15763;Boyacá;Sotaquirá;0.206630108;0;29.16707366;5;12.93548387;0.736314144;0.863220381;22.65;0;0;5811.6;238.4;55.22;0;11484;0.468971464;0.255742943;-0.669943257;0.607103223;-0.204621446;-0.255742943;0.863220381;1.859455139;0.301;Bajo;1
15764;15764;Boyacá;Soracá;0.19780284;5.8;34.23099149;5;11.10645161;0.639109395;0.715435377;371.65;0;0;972;9040;198.6;0;34500;0.483000082;0.146121109;-0.60820688;0.780932076;-0.094863128;-0.146121109;0.715435377;1.300976553;0.187;Muy Bajo;1
15774;15774;Boyacá;Susacón;0.139862248;17;22.05508927;5;12.78064516;0.58730566;0.75242544;669.65;0;1008;645.01;0;47.18;0;7844.72;0.340424131;0.060100884;-0.566709029;0.930873595;-0.021833697;-0.060100884;0.75242544;1.431218762;0.266;Bajo;1
15776;15776;Boyacá;Sutamarchán;0.20168473;32.4;34.23356562;7;15.4;0.569033241;0.614410135;13.63;196;0;3068.7;38836;34.01;66;2820;0.355701584;0.100024914;-0.537725443;0.869405429;-0.056645847;-0.100024914;0.614410135;2.153127342;0.177;Muy Bajo;1
15778;15778;Boyacá;Sutatenza;0.094460275;8.9;26.57360587;7;15.99354839;0.674850907;0.795764706;387.5;24;5803.72;384.55;692.55;290.9;0;106;0.453096771;0.16107402;-0.6142861;0.733730373;-0.113216046;-0.16107402;0.795764706;0.910720522;0.543;Medio;1
15790;15790;Boyacá;Tasco;0.100094089;1.6;18.83708867;5;6.683870968;0.615491774;0.693996341;47.23;0;0;105;1.5;56.21;0;1520;0.356377062;0.058078772;-0.602901157;0.931576874;-0.015660615;-0.058078772;0.693996341;1.672534493;0.117;Muy Bajo;1
15798;15798;Boyacá;Tenza;0.118644817;14.1;20.08896185;6;17.29032258;0.72553248;0.677339222;149.34;0;1650.4;501.1;3527.5;103.27;0;56;0.500176043;0.202847768;-0.644515787;0.669838174;-0.157271233;-0.202847768;0.677339222;0.797568575;0.576;Medio;1
15804;15804;Boyacá;Tibaná;0.367901009;0;24.6709612;6;15.67419355;0.696904883;0.780208906;293.64;0;4636;37708;554;208.86;0;5323;0.496376344;0.194920347;-0.640516716;0.684882907;-0.146066391;-0.194920347;0.780208906;0.976732029;0.647;Alto;1
15806;15806;Boyacá;Tibasosa;0.12537085;2.1;37.80261431;5;13.21612903;0.640836562;0.64764068;20.98;0;0;252;26365;9.35;0;1950;0.422965987;0.153339572;-0.610547853;0.760251386;-0.100696888;-0.153339572;0.64764068;1.770940144;0.042;Muy Bajo;1
15808;15808;Boyacá;Tinjacá;0.114391631;0;36.09921183;5;15.79354839;0.628621712;0.741336291;12.02;0;0;235;2546;26.67;0;781;0.36208154;0.124281473;-0.584113967;0.82079925;-0.084487551;-0.124281473;0.741336291;1.84822604;0.07;Muy Bajo;1
15810;15810;Boyacá;Tipacoque;0.196806922;25.2;22.71969437;6;17.36774194;0.636033258;0.69155946;88.2;0;560;655;1152.5;17.9;0;36.25;0.389214059;0.080003461;-0.602026988;0.891404453;-0.039481977;-0.080003461;0.69155946;1.061781859;0.551;Medio;1
15814;15814;Boyacá;Toca;0.229295204;15.1;23.70564401;5;12.20967742;0.554445949;0.488908706;306.67;0;0;1505;12940;286.03;0;48750;0.387305125;0.058899429;-0.535286736;0.938524479;-0.017984912;-0.058899429;0.488908706;1.410795752;0.104;Muy Bajo;1
15816;15816;Boyacá;Togüí;0.28692368;6.7;30.78594782;5;16.71612903;0.771003641;0.829782462;135;0;339328.2;955;0;33;0;1451.5;0.473443364;0.265598859;-0.699439049;0.591292423;-0.218003832;-0.265598859;0.829782462;1.805765558;0.455;Medio;1
15820;15820;Boyacá;Tópaga;0.206798925;26;36.8590061;5;13.40322581;0.601093488;0.681806038;67.8;0;0;286.37;1389;28.32;0;688;0.347835471;0.112097131;-0.589563661;0.820601779;-0.055528909;-0.112097131;0.681806038;1.454844203;0.212;Bajo;1
15822;15822;Boyacá;Tota;0.256890382;10.5;37.69805992;4;9.64516129;0.538001378;0.805091333;0;0;0;156;6008;946.9;0;13650;0.344243294;0.057180137;-0.500976174;0.968489821;-0.038916534;-0.057180137;0.805091333;1.864183766;0.085;Muy Bajo;1
15832;15832;Boyacá;Tununguá;0.243028547;21;31.16540107;5;20.11612903;0.771991862;0.801668806;112;0;32.76;11116;0;6.4;0;371;0.588360151;0.268118759;-0.668034051;0.582122958;-0.234042552;-0.268118759;0.801668806;0.908896744;0.72;Alto;1
15835;15835;Boyacá;Turmequé;0.168048448;0;39.32286141;5;12.99354839;0.623815944;0.635449735;104.87;0;0;8478;2731;142.27;0;13260;0.463710552;0.187918228;-0.577124432;0.704685153;-0.137770032;-0.187918228;0.635449735;0.383613671;0.186;Muy Bajo;1
15837;15837;Boyacá;Tuta;0.241362282;2.2;37.72249824;5;13.53870968;0.671754786;0.684485482;237.53;0;0;1587;7209;6.09;0;4625;0.485798664;0.168874212;-0.620648264;0.736822574;-0.120017117;-0.168874212;0.684485482;1.450554496;0.163;Muy Bajo;1
15839;15839;Boyacá;Tutazá;0.068545254;24.7;32.71153737;5;10.03870968;0.638337105;0.89280397;21.76;0;0;245.03;1233.4;24.32;0;21061;0.375854883;0.110157965;-0.60926623;0.838177146;-0.065647437;-0.110157965;0.89280397;1.818249441;0.269;Bajo;1
15842;15842;Boyacá;Úmbita;0.435510478;0;27.11006565;6;13.01935484;0.630569917;0.833333333;42.08;0;2813.2;2213.02;7.34;416.43;0;43490.5;0.494797038;0.227596208;-0.569987675;0.642200661;-0.176308965;-0.227596208;0.833333333;-0.112179473;0.85;Muy Alto;1
15861;15861;Boyacá;Ventaquemada;0.194805482;0;27.09903842;5;10.39032258;0.649810276;0.819194216;12.58;0;0;1628;29506;53.23;0;80887;0.46251022;0.216217084;-0.597794843;0.672623102;-0.166466253;-0.216217084;0.819194216;0.847736966;0.382;Bajo;1
15879;15879;Boyacá;Viracachá;0.116271673;45.2;24.15681142;5;10.78709677;0.699046903;0.823892894;39.88;0;0;766.61;217.7;13.08;0;13736;0.50336929;0.207121132;-0.645666818;0.672186496;-0.155395112;-0.207121132;0.823892894;1.377520035;0.683;Alto;1
15897;15897;Boyacá;Zetaquira;0.291067731;19.3;14.39752709;4;18.01612903;0.762220138;0.715791693;0;0;5354.74;870.9;630;300;0;0;0.51403735;0.253258028;-0.684231824;0.607335087;-0.210885535;-0.253258028;0.715791693;1.383763408;0.644;Alto;1
17001;17001;Caldas;Manizales;0.074527648;11.7;11.57327027;7;14.77741935;0.725975351;0.05535844;18.3;52.5;8862.36;43400.24;1078.5;16.75;0;1100;0.581570494;0.243531276;-0.638266851;0.623165959;-0.209250189;-0.243531276;0.05535844;1.257543022;0.066;Muy Bajo;1
17013;17013;Caldas;Aguadas;0.130293793;0;17.01614778;6;16.05483871;0.74098152;0.464252388;187.6;0;32494.56;101519.33;2131;122.46;0;252;0.569570112;0.243792432;-0.662705773;0.62014886;-0.203169686;-0.243792432;0.464252388;1.074612893;0.236;Bajo;1
17042;17042;Caldas;Anserma;0.183074736;3.5;20.28012581;5;17.38064516;0.749688256;0.410945726;122;0;13127.3;64836;843.5;6.5;0;0;0.614847073;0.251645412;-0.663105385;0.609875514;-0.213304566;-0.251645412;0.410945726;1.10938784;0.189;Muy Bajo;1
17050;17050;Caldas;Aranzazu;0.144462166;7.2;14.91542372;5;14.79354839;0.705054198;0.322033898;21.54;0;5154.79;32241.2;290;37.8;0;0;0.618841466;0.253058532;-0.617018436;0.604394855;-0.217279592;-0.253058532;0.322033898;0.548844737;0.204;Bajo;1
17088;17088;Caldas;Belalcázar;0.196313493;0;24.53187906;5;18.10322581;0.756072945;0.530784747;54.2;0;22266.15;43434.26;400;4.55;0;0;0.601323098;0.233124926;-0.667768714;0.633814766;-0.195254913;-0.233124926;0.530784747;0.985982205;0.258;Bajo;1
17174;17174;Caldas;Chinchiná;0.134556398;2.4;16.31118713;6;19.28387097;0.76389425;0.111877093;19.58;0;5538.26;42383.24;44;15;0;60;0.613198358;0.251096293;-0.677495408;0.615916411;-0.217843992;-0.251096293;0.111877093;1.321607901;0.049;Muy Bajo;1
17272;17272;Caldas;Filadelfia;0.185266647;1.8;16.03958895;4;20.97741935;0.754071059;0.623971798;73.41;0;75002.14;7308;0;89.23;0;0;0.619422716;0.241293421;-0.660454794;0.62035802;-0.20514658;-0.241293421;0.623971798;0.842536392;0.414;Medio;1
17380;17380;Caldas;La Dorada;0.180132701;3.7;8.703026585;5;25.79677419;0.718366281;0.120088005;20;0;0;1105.1;210;0;182;162;0.530264702;0.211776012;-0.634559732;0.668631408;-0.168499251;-0.211776012;0.120088005;0.991168404;0.1;Muy Bajo;3
17388;17388;Caldas;La Merced;0.19954043;13.2;13.81176254;4;19.72258065;0.737147787;0.596397021;58.4;0;9145.41;3026.28;0;12.5;0;0;0.604321364;0.222763408;-0.652033436;0.647045132;-0.185677503;-0.222763408;0.596397021;0.894467399;0.482;Medio;1
17433;17433;Caldas;Manzanares;0.183201724;3.2;10.91869929;5;17.55483871;0.757142737;0.392551859;12.58;0;38733.2;19752.1;319.6;13.11;0;0;0.59182954;0.278543844;-0.669781233;0.572104086;-0.2401092;-0.278543844;0.392551859;0.778173142;0.306;Bajo;2
17442;17442;Caldas;Marmato;0.219881784;0;12.13554498;3;18.35483871;0.739552015;0.853035144;0;0;3881.2;1829.08;0;0;0;5;0.590894373;0.237612766;-0.65763163;0.629105791;-0.198020983;-0.237612766;0.853035144;0.243171209;0.736;Alto;1
17444;17444;Caldas;Marquetalia;0.210507115;1;17.82174792;5;17.81290323;0.746508107;0.483551182;35.7;0;8179.09;4670.85;800;40;0;0;0.619200085;0.258428907;-0.660522957;0.596327546;-0.223145735;-0.258428907;0.483551182;0.644156586;0.35;Bajo;1
17446;17446;Caldas;Marulanda;0.125566629;0;13.41054335;6;12.64516129;0.705549231;0.65600595;28;0;1894.07;1114.1;112;38.8;0;560;0.56141604;0.263726749;-0.625872278;0.590556001;-0.219778535;-0.263726749;0.65600595;0.914007732;0.435;Medio;1
17486;17486;Caldas;Neira;0.163237039;2.8;18.63230238;5;16.59032258;0.726048157;0.411543637;3.5;0;33121.58;46169.41;1026;109.74;0;0;0.589703683;0.245767878;-0.639208874;0.614474884;-0.207915715;-0.245767878;0.411543637;1.044110279;0.175;Muy Bajo;1
17495;17495;Caldas;Norcasia;0.214492641;4.4;13.09054807;4;23.82580645;0.744586691;0.307280688;12.8;0;640.8;7892.04;0;0;0;36;0.595530448;0.251264641;-0.657020903;0.630266783;-0.221588084;-0.251264641;0.307280688;0.893194495;0.192;Muy Bajo;3
17513;17513;Caldas;Pácora;0.151809185;5.7;15.94112621;5;16.46451613;0.729713185;0.482275823;309;0;12955.12;68380.51;33.5;375;0;0;0.601276652;0.247724737;-0.647185476;0.615839678;-0.208773522;-0.247724737;0.482275823;1.24310343;0.22;Bajo;1
17524;17524;Caldas;Palestina;0.100661324;24;30.11145809;5;21.75806452;0.766876934;0.640790622;219;0;1150.9;25737.36;1099;275.5;0;0;0.605356305;0.245394138;-0.682724833;0.619604776;-0.208919781;-0.245394138;0.640790622;1.153456686;0.421;Medio;2
17541;17541;Caldas;Pensilvania;0.190378794;13.3;10.11918906;6;12.08709677;0.714491214;0.568211791;79.02;0;23555.66;3178.52;1664;131.98;0;1973.8;0.561284103;0.277842696;-0.633169747;0.572521671;-0.23636062;-0.277842696;0.568211791;0.773054192;0.583;Medio;1
17614;17614;Caldas;Riosucio;0.269861662;21.7;7.70550148;6;14.51935484;0.727761622;0.610201235;16.83;0;57692.51;12997.1;25;11.42;0;70;0.553814057;0.267062544;-0.646898289;0.589096491;-0.228115089;-0.267062544;0.610201235;0.357200382;0.866;Muy Alto;2
17616;17616;Caldas;Risaralda;0.190106966;14;29.03743398;6;21.22580645;0.746176591;0.560107817;166.77;0;12697.97;38265.7;20.3;19.7;0;84;0.605948088;0.237473351;-0.663219487;0.629764929;-0.200840228;-0.237473351;0.560107817;1.184156495;0.36;Bajo;1
17653;17653;Caldas;Salamina;0.134445926;16;12.47605994;6;12.11612903;0.712992236;0.385852753;16.2;0;42422.21;31881.4;144;24.1;0;900;0.584625327;0.237128038;-0.634013708;0.626391714;-0.196235705;-0.237128038;0.385852753;1.073199742;0.273;Bajo;1
17662;17662;Caldas;Samaná;0.188502891;13.9;10.269026;6;21.3483871;0.735043036;0.659422009;11.2;0;60063.46;4100.6;12;14.29;5;0;0.609645269;0.259295082;-0.642508653;0.614293151;-0.229568466;-0.259295082;0.659422009;0.351875865;0.822;Muy Alto;2
17665;17665;Caldas;San José;0.140859766;29;28.97671605;4;20.20645161;0.761865893;0.693987976;9.5;0;18934.16;20461.4;0;2;0;0;0.611508371;0.237564144;-0.67116778;0.627001309;-0.202642971;-0.237564144;0.693987976;0.893194495;0.55;Medio;1
17777;17777;Caldas;Supía;0.199931613;14.1;11.64306598;6;20.08709677;0.70064042;0.498162813;16.1;40;187975.81;23150.42;283.5;7.5;0;0;0.559390011;0.221480522;-0.625931349;0.64729766;-0.180774588;-0.221480522;0.498162813;0.790895406;0.533;Medio;1
17867;17867;Caldas;Victoria;0.193787712;29.8;15.84415772;4;25.52258065;0.764191179;0.543054797;350;0;3318.38;5439.68;0;320;0;0;0.594968774;0.258620019;-0.66988447;0.601095502;-0.226021071;-0.258620019;0.543054797;0.45434508;0.702;Alto;2
17873;17873;Caldas;Villamaría;0.120994298;22.9;12.17417574;7;9.477419355;0.6390218;0.115419603;0.7;28.8;1852.42;11173.5;5149;18;0;1870;0.491007308;0.196256449;-0.580328591;0.699570679;-0.158194575;-0.196256449;0.115419603;1.524782326;0.061;Muy Bajo;1
17877;17877;Caldas;Viterbo;0.114852702;25.7;15.92582433;4;21.43225806;0.718025032;0.144840644;184;0;360292;11521.67;0;2;0;0;0.520730936;0.194865942;-0.641746931;0.702482212;-0.157766873;-0.194865942;0.144840644;0.774023032;0.123;Muy Bajo;2
18001;18001;Caquetá;Florencia;0.091155796;0.9;5.414567975;5;24.50645161;0.778710871;0.122371942;368;0;38806.22;4352;189;0;0;980;0.562077049;0.280246357;-0.687746617;0.5760094;-0.243705667;-0.280246357;0.122371942;1.335777902;0.069;Muy Bajo;1
18029;18029;Caquetá;Albania;0.215256745;4.3;15.69141168;4;27.09032258;0.727113802;0.52885212;100.1;0;12381.8;1371.5;0;0;0;776;0.511703877;0.150349978;-0.659376527;0.756172089;-0.112501182;-0.150349978;0.52885212;1.188791816;0.278;Bajo;1
18094;18094;Caquetá;Belén De Los Andaquíes;0.279457829;2.4;8.54067383;6;22.4483871;0.795587632;0.382618609;270;0;4576;5832;2;0;144;1450;0.57117206;0.266873707;-0.702282743;0.592461564;-0.234489065;-0.266873707;0.382618609;1.001174493;0.483;Medio;2
18150;18150;Caquetá;Cartagena Del Chairá;0.208538667;1.4;5.338395242;5;27.38387097;0.757719738;0.483701011;5710.45;0;20572.6;21685;0;0;42;20220;0.514213833;0.230139151;-0.677460018;0.644043928;-0.196412122;-0.230139151;0.483701011;1.183712221;0.407;Medio;2
18205;18205;Caquetá;Curillo;0.319038898;2.1;9.356900178;5;27.17096774;0.74065076;0.308056872;608.45;0;12484.4;627;456;0;0;3920;0.520710712;0.206430973;-0.661416612;0.678125811;-0.162415249;-0.206430973;0.308056872;1.156534316;0.274;Bajo;3
18247;18247;Caquetá;El Doncello;0.223182761;4.3;7.989026125;7;26.97419355;0.750959203;0.306747231;13.8;1.68;3365.85;2391.7;551.75;35.99;0;1483.44;0.517961349;0.228819947;-0.67688224;0.650385516;-0.190284386;-0.228819947;0.306747231;0.871629319;0.443;Medio;2
18256;18256;Caquetá;El Paujíl;0.229145963;2.2;8.27840659;3;27.72903226;0.719423409;0.510531329;0;0;3261.55;441;0;0;0;1950;0.494983017;0.177783368;-0.660909593;0.728504636;-0.139424423;-0.177783368;0.510531329;0.796859805;0.343;Bajo;3
18410;18410;Caquetá;La Montañita;0.232706485;4.3;12.72498875;5;27.91290323;0.739034498;0.818358364;179.4;0;5341.99;778;0;8.4;0;800;0.508781903;0.17848613;-0.676322889;0.722873954;-0.141973087;-0.17848613;0.818358364;0.819693101;0.778;Alto;3
18460;18460;Caquetá;Milán;0.302149354;0;9.634753372;5;27.79354839;0.703816266;0.890536585;1074.5;0;22181;6666;656.4;0;0;4845;0.467854591;0.159571248;-0.644160199;0.752789047;-0.117567489;-0.159571248;0.890536585;1.046738643;0.809;Muy Alto;3
18479;18479;Caquetá;Morelia;0.236778601;58.8;16.05861303;4;27.20645161;0.729744082;0.460183968;12.3;0;247;40;0;0;0;55;0.511434738;0.171320645;-0.655465739;0.727378205;-0.134301661;-0.171320645;0.460183968;0.997257727;0.718;Alto;2
18592;18592;Caquetá;Puerto Rico;0.303738527;7.9;8.590468021;7;25.24516129;0.759904947;0.447320452;1269;0;24833.89;6206;580;39;86;1040;0.51322793;0.237999264;-0.688881061;0.641183274;-0.199749709;-0.237999264;0.447320452;0.939429756;0.673;Alto;2
18610;18610;Caquetá;San José Del Fragua;0.155830514;5.2;6.632673067;5;20.18064516;0.784141278;0.496834966;45;0;45589;10157.5;38.75;0;0;2800;0.582569602;0.27377109;-0.689557147;0.580181894;-0.239951737;-0.27377109;0.496834966;1.310930526;0.361;Bajo;2
18753;18753;Caquetá;San Vicente Del Caguán;0.181401197;4.8;10.18781269;7;28.2;0.740258455;0.531174058;4236.4;0;52978.34;26341.9;145;365;34.8;10800;0.500042321;0.206327269;-0.669081057;0.685628186;-0.173112205;-0.206327269;0.531174058;1.105765774;0.561;Medio;2
18756;18756;Caquetá;Solano;0.496514211;13.8;2.897001273;5;26.68387097;0.772226883;0.749653963;805.29;0;6374;5582.5;50.5;0;0;950;0.510101713;0.293583326;-0.678762641;0.553516014;-0.259101536;-0.293583326;0.749653963;0.88570193;0.954;Muy Alto;3
18785;18785;Caquetá;Solita;0.240419853;10.5;7.924808115;5;27.27419355;0.71309991;0.404398004;614.6;0;4284;3147;30;0;0;2064;0.490405418;0.173238757;-0.646061635;0.733620803;-0.131042728;-0.173238757;0.404398004;1.032720709;0.379;Bajo;3
18860;18860;Caquetá;Valparaíso;0.408352889;3.7;20.96091292;3;27.42903226;0.716208713;0.66857462;0;0;1825;280;0;0;0;1850;0.486419334;0.13165576;-0.653963072;0.791421836;-0.09677527;-0.13165576;0.66857462;0.850813303;0.538;Medio;3
19001;19001;Cauca;Popayán;0.225310495;0;13.09150553;7;17.69677419;0.708792748;0.178452364;4.4;17.1;30209.59;1009.32;409.82;73.71;0;173.5;0.481979178;0.204435855;-0.637610377;0.680196072;-0.165067069;-0.204435855;0.178452364;1.165910189;0.136;Muy Bajo;1
19022;19022;Cauca;Almaguer;0.354809146;0;12.35302799;5;14.49677419;0.731943734;0.943363409;0;0;15794.53;11750;2264;172.43;0;3855;0.518985281;0.241510733;-0.651721986;0.621832353;-0.201613412;-0.241510733;0.943363409;1.150125765;0.826;Muy Alto;1
19050;19050;Cauca;Argelia;0.435957307;0;7.777397773;6;18.73870968;0.722737689;0.908174328;133.5;0;7718.99;595.3;826.25;203.87;0;171.5;0.518603829;0.239307859;-0.638277358;0.625239763;-0.20664856;-0.239307859;0.908174328;0.866750948;0.931;Muy Alto;3
19075;19075;Cauca;Balboa;0.47242158;0;11.57093415;6;15.48387097;0.694173287;0.754117385;2678;0;13316.38;5730.5;446.5;10;0;36;0.513353887;0.20086291;-0.619238214;0.684120025;-0.162947886;-0.20086291;0.754117385;0.589444291;0.871;Muy Alto;3
19100;19100;Cauca;Bolívar;0.274817674;0;11.05643187;6;15.96774194;0.660067781;0.8828269;327.75;0;47642.52;6588;2126.5;350;0;3418;0.517338829;0.212977372;-0.578088314;0.66178257;-0.172197542;-0.212977372;0.8828269;0.713285765;0.801;Muy Alto;1
19110;19110;Cauca;Buenos Aires;0.437227677;0;13.26681456;6;21.17741935;0.698630596;0.974052197;13.42;0;42462.84;1611.1;0;4.4;24;7440;0.484911849;0.218045094;-0.616088542;0.658607648;-0.178389425;-0.218045094;0.974052197;0.686978245;0.945;Muy Alto;3
19130;19130;Cauca;Cajibío;0.202626195;0;18.57213951;6;18.12580645;0.739430163;0.959862039;15.55;0;326533.54;143;1557.2;30.07;0;130.5;0.475775239;0.215727785;-0.662395857;0.66023006;-0.177339413;-0.215727785;0.959862039;0.558946088;0.867;Muy Alto;1
19137;19137;Cauca;Caldono;0.428553629;23.6;15.19095532;6;14.48709677;0.697013453;0.959450064;26.2;0;6326.75;1217.05;2010;131;0;2750;0.543580702;0.220228472;-0.619650446;0.64888046;-0.181540973;-0.220228472;0.959450064;0.550221069;0.975;Muy Alto;2
19142;19142;Cauca;Caloto;0.153655535;0;16.70669774;5;18.99677419;0.69576351;0.834092805;3145;0;345249.68;12154;0;227.07;0;252;0.516055871;0.187627569;-0.614722866;0.698956809;-0.151064799;-0.187627569;0.834092805;1.511282287;0.41;Medio;1
19212;19212;Cauca;Corinto;0.518763827;0;15.83744484;6;17.46451613;0.701264392;0.511901715;64.5;0;384078.61;2551;254;156.85;0;62;0.52519136;0.21398626;-0.629619284;0.676815415;-0.174269994;-0.21398626;0.511901715;1.814846276;0.376;Bajo;2
